@RELATION twitter
@ATTRIBUTE avg_length_chars		real
@ATTRIBUTE avg_length_words		real
@ATTRIBUTE avg_sentiment_pos_words		real
@ATTRIBUTE avg_sentiment_neg_words		real
@ATTRIBUTE avg_sentiment_score		real
@ATTRIBUTE fract_contains_question		real
@ATTRIBUTE fract_contains_exclamation		real
@ATTRIBUTE fract_contains_multiple_quest_exlam		real
@ATTRIBUTE fract_contains_emoticon		real
@ATTRIBUTE avg_number_of_urls		numeric
@ATTRIBUTE fract_contains_pronoun_first_p		real
@ATTRIBUTE fract_contains_pronoun_second_p		real
@ATTRIBUTE fract_contains_pronoun_third_p		real
@ATTRIBUTE fract_contains_urls		real
@ATTRIBUTE fract_urls_top_100		real
@ATTRIBUTE fract_contains_user_mention		real
@ATTRIBUTE fract_contains_hashtag		real
@ATTRIBUTE fract_contains_company		real
@ATTRIBUTE fract_retweeted		real
@ATTRIBUTE num_tweets_day_mon		integer
@ATTRIBUTE num_tweets_day_tues		integer
@ATTRIBUTE num_tweets_day_wed		integer
@ATTRIBUTE num_tweets_day_thur		integer
@ATTRIBUTE num_tweets_day_fri		integer
@ATTRIBUTE num_tweets_day_sat		integer
@ATTRIBUTE num_tweets_day_sun		integer
@ATTRIBUTE most_commonly_tweeted_hour		integer
@ATTRIBUTE fract_source_unpopular		real
@ATTRIBUTE fract_source_unpop_w_url		real
@ATTRIBUTE fract_self_promoting		real
@ATTRIBUTE user_age		numeric
@ATTRIBUTE user_status_count		numeric
@ATTRIBUTE user_num_followers		numeric
@ATTRIBUTE user_num_friends		numeric
@ATTRIBUTE user_verified		{0,1}
@ATTRIBUTE user_has_description		{0,1}
@ATTRIBUTE user_has_url		{0,1}
@ATTRIBUTE user_has_default_profile_image		{0,1}
@ATTRIBUTE user_reputation_ratio		real
@ATTRIBUTE user_followers_to_lifetime		real
@ATTRIBUTE class 		{REAL,SOCIAL}
@DATA
30,5,0.09369187570198427,0.11692661924372891,-0.02109850243354556,0.017970797454137027,0.009359790340696368,0.0033695245226506927,0.057281916885061776,0,0.12280044926993636,0.07300636465743167,0.09172594533882442,0.010108573567952079,0.008611007113440658,0.27442905278921753,0.005615874204417821,0.00037439161362785476,0.0,391,401,396,353,255,259,616,21,0.0,0.0,0.001497566454511419,1417,4869,263,250,0,1,0,0,0.5126705653021443,0.18560338743824983,REAL
65,10,0.10566157127621774,0.06712513330963389,0.05002936366868102,0.038037682189832916,0.08993956629932456,0.05119089939566299,0.2495556345538571,0,0.17454674724493424,0.09491645929612513,0.1617490223960185,0.1500177746178457,0.13722004976892996,0.6917881265552791,0.1781016708140775,0.003199431212228937,0.0,314,362,297,507,521,386,426,17,0.0,0.0,0.016352648418059012,2723,10155,307,395,0,1,0,0,0.4373219373219373,0.11274329783327212,REAL
91,14,0.1706051873198845,0.05942459173871278,0.2330779058597504,0.0643611911623439,0.356388088376561,0.18059558117195004,0.35926993275696445,0,0.2526416906820365,0.20461095100864554,0.18251681075888568,0.0989433237271854,0.08837656099903939,0.5369836695485111,0.26032660902977905,0.0,0.0,144,138,155,156,155,146,147,5,0.0038424591738712775,0.0009606147934678194,0.005763688760806916,2688,1321,35,164,0,1,1,0,0.17587939698492464,0.013020833333333334,REAL
93,13,0.17126714801444012,0.03312996389891698,0.25766064981949477,0.08808664259927798,0.3148014440433213,0.1148014440433213,0.5956678700361011,0,0.18411552346570398,0.13862815884476534,0.15379061371841155,0.5422382671480145,0.5314079422382672,0.40216606498194946,0.5010830324909747,0.02454873646209386,0.0,234,214,240,186,189,150,172,1,0.02888086642599278,0.007220216606498195,0.020216606498194945,3366,1428,721,774,0,1,1,0,0.4822742474916388,0.21420083184789068,REAL
58,8,0.13883716750539193,0.04009849029475198,0.1443451114306258,0.04960460100647016,0.2092020129403307,0.13191948238677212,0.3702372393961179,0,0.08770668583752696,0.10208483105679367,0.0492451473759885,0.300862688713156,0.27462257368799425,0.31164629762760604,0.18080517613227895,0.003953989935298346,0.0,422,379,418,382,335,301,545,23,0.23005032350826743,0.23005032350826743,0.002875629043853343,2620,15289,154,152,0,1,0,0,0.5032679738562091,0.05877862595419847,REAL
69,11,0.1504901269393511,0.05279337094499295,0.17476230606488008,0.054301833568406205,0.06981664315937941,0.04689703808180536,0.17947813822284908,0,0.36671368124118475,0.13081805359661494,0.15479548660084627,0.027503526093088856,0.025035260930888575,0.4114950634696756,0.0768688293370945,0.0014104372355430183,0.0,495,467,424,478,367,326,279,2,0.004231311706629055,0.0028208744710860366,0.015867418899858956,3193,14829,432,315,0,1,0,0,0.5783132530120482,0.13529595991230817,REAL
31,4,0.04659226190476191,0.021089285714285717,0.03469464285714285,0.020833333333333332,0.09226190476190477,0.08035714285714286,0.15773809523809523,0,0.15178571428571427,0.050595238095238096,0.041666666666666664,0.023809523809523808,0.017857142857142856,0.6279761904761905,0.008928571428571428,0.0,0.0,39,43,39,49,60,51,55,14,0.0,0.0,0.002976190476190476,1457,9181,300,459,0,1,0,0,0.3952569169960474,0.2059025394646534,REAL
49,8,0.09685584469227584,0.07180338703015288,0.0416584056175133,0.1466336224700537,0.028913672036348616,0.03345724907063197,0.09582817017761255,0,0.2507228418009087,0.14209004543577033,0.18009087154068568,0.03510945890128046,0.03510945890128046,0.5431639818256918,0.07558859975216853,0.0016522098306484924,0.0,354,352,309,299,359,352,396,22,0.0004130524576621231,0.0004130524576621231,0.021891780256092525,1521,4810,94,113,0,1,1,0,0.45410628019323673,0.06180144641683103,REAL
61,9,0.11712072808320957,0.10935958395245163,0.01572269687964341,0.09323922734026746,0.10921248142644874,0.030089153046062408,0.11701337295690936,0,0.30794947994056465,0.19167904903417535,0.17979197622585438,0.028603268945022287,0.022659732540861812,0.6760772659732541,0.024145616641901933,0.0,0.0,368,373,398,537,519,193,304,4,0.0,0.0,0.018945022288261514,1370,3357,273,238,0,1,0,0,0.5342465753424658,0.19927007299270072,REAL
81,12,0.17990253769768225,0.06108422214049297,0.21562342773078466,0.06362633321073924,0.28613460831187937,0.11180581095991174,0.30194924604634055,0,0.3894814269952188,0.25413755057006254,0.18683339463037882,0.1257815373299007,0.11805810959911732,0.9062155204119161,0.21331371827877896,0.000735564545788893,0.0,363,258,569,306,311,424,488,21,0.000735564545788893,0.000735564545788893,0.010665685913938948,2049,9565,2850,1777,0,1,0,0,0.6159498595202075,1.390922401171303,REAL
94,14,0.12047203362431314,0.0745331393469124,0.07956669899773673,0.17523440025864856,0.14484319430973167,0.11703847397348852,0.4109279017135467,0,0.22793404461687683,0.11703847397348852,0.20497898480439702,0.2133850630455868,0.20821209182023925,0.7830585192369868,0.3805366957646298,0.004203039120594891,0.0,441,526,420,315,320,635,436,9,0.08309085030714516,0.06821855803427093,0.01325573876495312,3300,14401,1061,1726,0,1,1,0,0.38069608898457125,0.32151515151515153,REAL
46,7,0.24252516703786234,0.09371314031180399,0.2234412026726059,0.20133630289532295,0.466815144766147,0.31447661469933186,0.3394209354120267,0,0.21202672605790646,0.15857461024498887,0.10734966592427617,0.06636971046770601,0.06503340757238307,0.29888641425389756,0.1603563474387528,0.0008908685968819599,0.0,451,380,330,305,204,335,240,14,0.03875278396436525,0.03875278396436525,0.0017817371937639199,1424,4925,159,106,0,1,1,0,0.6,0.11165730337078651,REAL
69,11,0.16045173176123803,0.07170965364775246,0.1637415622697127,0.10132645541635962,0.23581429624170966,0.078481945467944,0.288135593220339,0,0.31061164333087693,0.14738393515106854,0.23581429624170966,0.25386882829771557,0.15991156963890935,0.3614591009579956,0.235445836403832,0.0018422991893883567,0.0,398,371,351,448,430,316,400,3,0.06853352984524687,0.012159174649963155,0.007737656595431098,2647,9573,786,705,0,1,1,0,0.5271629778672032,0.29693993199848884,REAL
51,7,0.12328058134840525,0.09324868792894626,0.039918086394832304,0.05813484053290271,0.046830843762616065,0.014533710133225677,0.25433992733144933,0,0.21033508276140492,0.06540169559951554,0.1526039563988696,0.14170367379895035,0.0985062575696407,0.7432377876463464,0.03391199031085991,0.0020185708518368995,0.0,339,417,370,326,362,310,353,4,0.0036334275333064193,0.003229713362939039,0.011303996770286637,2554,31342,1247,731,0,1,0,0,0.6304347826086957,0.48825371965544245,REAL
120,17,0.07579092885989434,0.07860546753650213,-0.018775799937868896,0.07673190431811122,0.16216216216216217,0.027958993476234855,0.7275551413482448,0,0.10966138552345449,0.07517862690276483,0.13886300093196646,0.4579061820441131,0.4526250388319354,0.6091954022988506,0.38738738738738737,0.007455731593662628,0.0,556,708,563,533,496,199,164,10,0.706430568499534,0.3923578751164958,0.19726623174899036,3459,95366,114727,1362,1,1,1,0,0.9882676222553386,33.16767851980341,REAL
68,11,0.1378960784313725,0.07090392156862751,0.11570032679738572,0.1065359477124183,0.11176470588235295,0.058823529411764705,0.11503267973856209,0,0.4437908496732026,0.20065359477124184,0.22875816993464052,0.016339869281045753,0.013725490196078431,0.6849673202614379,0.025490196078431372,0.00196078431372549,0.0,191,241,275,226,209,203,185,3,0.13856209150326798,0.00196078431372549,0.0784313725490196,1398,1727,71,70,0,1,0,0,0.5035460992907801,0.05078683834048641,REAL
57,9,0.14946852670976543,0.05282034705682205,0.1405618917999325,0.06430758761483497,0.04048996257230351,0.016332085743450152,0.12589316093909492,0,0.21810139503232392,0.12044913235794488,0.15753657706702962,0.025518883974140864,0.021435862538278325,0.4430078257910854,0.10956107519564477,0.0010207553589656345,0.0,466,436,440,481,447,317,352,3,0.0003402517863218782,0.0003402517863218782,0.025178632187818985,2020,11538,1007,527,0,1,0,0,0.6564537157757496,0.4985148514851485,REAL
119,17,0.09673772204806678,0.12422500870776766,-0.10313716475095747,0.08638105189829327,0.035179380006966215,0.011842563566701497,0.5830721003134797,0,0.11947056774642982,0.06617903169627308,0.13897596656217345,0.5346569139672588,0.501219087425984,0.7659352142110762,0.25357018460466735,0.01044932079414838,0.0,435,415,497,462,457,280,325,13,0.029954719609892023,0.014977359804946012,0.04806687565308255,2684,3647,1829,869,0,1,0,0,0.6779095626389918,0.6814456035767511,REAL
73,13,0.12666415958142582,0.06858731196860689,0.09925238718116416,0.1301504251144539,0.15958142576847612,0.028122956180510136,0.08600392413342053,0,0.5088293001962066,0.2328319162851537,0.28515369522563766,0.016350555918901243,0.013734466971877043,0.48495748855461085,0.05493786788750817,0.0032701111837802484,0.0,443,540,613,465,411,282,304,3,0.8714846304774362,0.004905166775670372,0.004905166775670372,3185,21036,416,67,0,1,0,0,0.8612836438923396,0.1306122448979592,REAL
111,17,0.11727373211963603,0.08095253576072818,0.06979928478543578,0.23374512353706112,0.036410923276983094,0.09330299089726918,0.2542262678803641,0,0.2369960988296489,0.17815344603381014,0.2760078023407022,0.09492847854356307,0.0946033810143043,0.7890117035110533,0.5022756827048115,0.003250975292587776,0.0,537,508,525,472,503,258,273,6,0.014304291287386216,0.014304291287386216,0.0022756827048114434,2710,5405,76,103,0,1,0,0,0.4245810055865922,0.028044280442804426,REAL
96,15,0.1979890656063617,0.04446918489065604,0.3258364811133203,0.16500994035785288,0.31809145129224653,0.04771371769383698,0.4761431411530815,0,0.38866799204771374,0.16401590457256462,0.22365805168986083,0.1848906560636183,0.1550695825049702,0.5457256461232605,0.38469184890656066,0.004970178926441352,0.0,164,122,148,120,159,152,141,1,0.007952286282306162,0.007952286282306162,0.0,1401,1154,44,78,0,1,0,0,0.36065573770491804,0.03140613847251963,REAL
86,12,0.11117194092826999,0.14727953586497888,-0.09324831223628692,0.12763713080168776,0.18670886075949367,0.056962025316455694,0.04430379746835443,0,0.20569620253164558,0.04008438818565401,0.24472573839662448,0.017932489451476793,0.017932489451476793,0.8618143459915611,0.3154008438818565,0.0,0.0,164,103,123,83,146,142,187,18,0.0,0.0,0.002109704641350211,1443,982,68,265,0,1,0,0,0.2042042042042042,0.04712404712404712,REAL
55,9,0.10527693474962063,0.08347268588770872,0.044270599393019555,0.06449165402124431,0.048937784522003036,0.05576631259484067,0.2276176024279211,0,0.3277693474962064,0.13543247344461304,0.17261001517450683,0.02693474962063733,0.02541729893778452,0.6035660091047041,0.028072837632776935,0.002276176024279211,0.0,288,364,413,294,441,365,471,21,0.004552352048558422,0.00417298937784522,0.0815629742033384,1536,27942,1201,897,0,1,0,0,0.5724499523355576,0.7819010416666666,REAL
68,10,0.1141483870967741,0.0850068100358423,0.0586906451612904,0.1039426523297491,0.08960573476702509,0.05734767025089606,0.27204301075268816,0,0.2777777777777778,0.11290322580645161,0.1931899641577061,0.07455197132616488,0.07060931899641577,0.4935483870967742,0.30752688172043013,0.0025089605734767025,0.0,503,529,432,409,404,283,230,12,0.002867383512544803,0.002867383512544803,0.02903225806451613,2008,75903,1183,308,0,1,1,0,0.7934272300469484,0.5891434262948207,REAL
83,15,0.13994560669456063,0.09531715481171552,0.09216376569037645,0.1096234309623431,0.18661087866108786,0.14811715481171547,0.2192468619246862,0,0.5815899581589958,0.1205020920502092,0.24769874476987447,0.032635983263598324,0.032635983263598324,0.3297071129707113,0.013389121338912133,0.002510460251046025,0.0,208,180,168,160,144,167,168,14,0.008368200836820083,0.007531380753138075,0.005857740585774059,1371,1523,42,203,0,1,0,0,0.17142857142857143,0.030634573304157548,REAL
64,9,0.0930812937062937,0.08478496503496499,0.017934833916083907,0.07692307692307693,0.0472027972027972,0.02097902097902098,0.3881118881118881,0,0.2478146853146853,0.1354895104895105,0.1271853146853147,0.12937062937062938,0.08347902097902098,0.7902097902097902,0.05332167832167832,0.0021853146853146855,0.0,351,383,302,296,313,287,356,3,0.0017482517482517483,0.0017482517482517483,0.10576923076923077,1473,2829,101,128,0,1,0,0,0.4410480349344978,0.06856754921928038,REAL
85,13,0.1031961425302387,0.08682641386073872,0.030967244197450047,0.11833932657731284,0.2494279176201373,0.11768551814318405,0.2425629290617849,0,0.2370055573716901,0.09251389342922524,0.23733246158875448,0.08303367113435764,0.07420725727361883,0.6044458973520759,0.2415822164105917,0.009807126511932003,0.0,151,365,519,633,760,407,224,5,0.0,0.0,0.005230467473030402,1991,14328,277,422,0,1,1,0,0.39628040057224606,0.1391260673028629,REAL
53,9,0.1221040986579616,0.1266068190061662,-0.007276278563656201,0.0377221617700399,0.014508523757707652,0.009793253536452665,0.1044613710554951,0,0.36960464272760246,0.19477693144722524,0.15270221254987304,0.003627130939426913,0.003264417845484222,0.45266594124047876,0.004715270221254987,0.0018135654697134566,0.0,500,359,327,423,416,386,346,3,0.0014508523757707653,0.001088139281828074,0.00544069640914037,2032,21801,2143,666,0,1,0,0,0.7629049483802065,1.0546259842519685,REAL
95,15,0.1314178674351584,0.06262984309958373,0.13528280499519701,0.12744156260006403,0.28274095421069484,0.15465898174831894,0.3150816522574448,0,0.23022734550112073,0.10310598783221261,0.1729106628242075,0.1690682036503362,0.15658021133525457,0.48959333973743197,0.3900096061479347,0.007364713416586615,0.0,410,475,456,478,465,446,393,2,0.01921229586935639,0.007684918347742555,0.002241434518091579,3735,3396,104,386,0,0,0,0,0.21224489795918366,0.027844712182061578,REAL
59,9,0.1740501710376283,0.07427251995438992,0.14591584948688707,0.12998859749144812,0.18358038768529075,0.10376282782212087,0.09578107183580388,0,0.25655644241733183,0.1653363740022805,0.10262257696693272,0.005701254275940707,0.0034207525655644243,0.556442417331813,0.01710376282782212,0.0,0.0,98,147,167,104,83,120,158,11,0.0,0.0,0.0011402508551881414,1390,1371,257,260,0,1,0,0,0.49709864603481624,0.18489208633093526,REAL
54,8,0.18947794561933545,0.03270634441087612,0.2192236253776429,0.086404833836858,0.286404833836858,0.09123867069486405,0.22598187311178247,0,0.1268882175226586,0.1148036253776435,0.07129909365558912,0.050151057401812686,0.04954682779456193,0.44954682779456195,0.10090634441087613,0.0006042296072507553,0.0,239,253,156,203,204,319,281,13,0.03625377643504532,0.03625377643504532,0.012084592145015106,2046,3530,271,253,0,1,0,0,0.517175572519084,0.1324535679374389,REAL
91,13,0.18991241356601904,0.05662923938096806,0.21367263747118873,0.11195258478761937,0.25584458347053013,0.07902535396773132,0.5001646361540995,0,0.28251564043463945,0.14586763253210405,0.2041488310833059,0.1718801448798156,0.16101415870925256,0.8070464273954561,0.34178465591043794,0.0036219953901876854,0.0,360,489,418,710,611,248,201,20,0.0,0.0,0.01382943694435298,3188,27397,431,1067,0,1,1,0,0.287716955941255,0.1351944792973651,REAL
101,15,0.1450150207734101,0.04653403643336523,0.17432326621923944,0.07350591243208693,0.35570469798657717,0.10898050495365931,0.4378395653563439,0,0.20933205496963886,0.12304250559284116,0.15020773410035154,0.16363055289229786,0.153723234260147,0.7951422179610099,0.4506232023010546,0.004154682007031001,0.0,461,568,575,413,323,290,499,16,0.00862895493767977,0.0,0.04314477468839885,3221,13578,10885,1529,0,1,1,0,0.8768326083454164,3.379385284073269,REAL
51,8,0.1507453608247421,0.08344639175257731,0.08519438144329891,0.05567010309278351,0.0731958762886598,0.024742268041237112,0.17164948453608248,0,0.23247422680412372,0.10360824742268042,0.08041237113402062,0.06597938144329897,0.06288659793814433,0.38969072164948454,0.06855670103092784,0.0,0.0,215,219,257,217,298,366,368,15,0.05154639175257732,0.05154639175257732,0.005154639175257732,2002,9601,982,1026,0,1,0,0,0.48904382470119523,0.4905094905094905,REAL
87,12,0.15677566349524272,0.01938057085628443,0.26430691036554815,0.0786179268903355,0.3485227841762644,0.22684026039058588,0.6815222834251377,0,0.16725087631447172,0.09664496745117676,0.11467200801201803,0.28743114672008013,0.2699048572859289,0.9088632949424136,0.26239359038557836,0.0,0.0,241,248,263,279,365,293,308,17,0.00400600901352028,0.000500751126690035,0.000500751126690035,3519,3426,34,161,0,1,0,0,0.17435897435897435,0.00966183574879227,REAL
60,9,0.11921106382978724,0.08221276595744677,0.05587804255319134,0.05872340425531915,0.06808510638297872,0.029787234042553193,0.26468085106382977,0,0.2323404255319149,0.07531914893617021,0.1702127659574468,0.09404255319148937,0.09148936170212765,0.6868085106382978,0.02425531914893617,0.000425531914893617,0.0,206,412,423,260,421,229,399,9,0.01148936170212766,0.00978723404255319,0.056595744680851066,1538,111434,10545,168,0,1,0,0,0.9843181181741809,6.856306892067621,REAL
63,10,0.11937189781021909,0.09894270072992703,0.03390310218978098,0.07007299270072993,0.029197080291970802,0.05145985401459854,0.22116788321167882,0,0.387956204379562,0.09635036496350365,0.1927007299270073,0.024452554744525547,0.02226277372262774,0.572992700729927,0.028832116788321167,0.0025547445255474453,0.0,198,556,438,621,380,262,285,19,0.0,0.0,0.051824817518248176,2015,15831,134,94,0,1,0,0,0.5877192982456141,0.06650124069478908,REAL
68,11,0.13763004172461735,0.09689360222531293,0.07517847705146045,0.10987482614742698,0.04694019471488178,0.03442280945757997,0.24061196105702365,0,0.3967315716272601,0.2506954102920723,0.23956884561891517,0.055980528511821975,0.04554937413073713,0.6978442280945758,0.049026425591098745,0.001043115438108484,0.0,416,385,432,574,489,255,325,3,0.0003477051460361613,0.0003477051460361613,0.006954102920723227,2101,12518,195,155,0,1,0,0,0.5571428571428572,0.09281294621608757,REAL
86,11,0.10133333333333332,0.026742424242424238,0.141879797979798,0.010101010101010102,0.24242424242424243,0.08080808080808081,0.8737373737373737,0,0.11616161616161616,0.06060606060606061,0.06565656565656566,0.6212121212121212,0.5959595959595959,0.5959595959595959,0.16161616161616163,0.020202020202020204,0.0,38,39,29,32,38,17,5,11,0.12626262626262627,0.1111111111111111,0.0,2635,233,132,194,0,0,1,0,0.4049079754601227,0.050094876660341556,REAL
35,5,0.18104869565217382,0.06450782608695656,0.14842121739130426,0.07739130434782608,0.19652173913043477,0.050434782608695654,0.06521739130434782,0,0.07043478260869565,0.12347826086956522,0.02434782608695652,0.04434782608695652,0.020869565217391306,0.3626086956521739,0.04,0.0,0.0,178,163,152,183,190,123,161,14,0.008695652173913044,0.0008695652173913044,0.0026086956521739132,1410,3496,82,64,0,1,0,0,0.5616438356164384,0.05815602836879433,REAL
107,15,0.1552971698113208,0.022132075471698123,0.2981262435677532,0.10634648370497427,0.3357632933104631,0.1234991423670669,0.5347341337907375,0,0.19725557461406518,0.15994854202401373,0.13807890222984562,0.29245283018867924,0.2851629502572899,0.9005145797598628,0.6363636363636364,0.0604631217838765,0.0,252,262,418,550,499,201,150,7,0.12178387650085763,0.024013722126929673,0.0017152658662092624,2594,2435,75,96,0,1,0,0,0.43859649122807015,0.028912875867386275,REAL
90,15,0.15934028436018965,0.058520379146919405,0.1971210426540282,0.18009478672985782,0.3066350710900474,0.2080568720379147,0.6298578199052133,0,0.3241706161137441,0.15260663507109004,0.17061611374407584,0.36066350710900474,0.35971563981042654,0.33838862559241706,0.06824644549763033,0.04075829383886256,0.0,354,288,314,275,309,293,277,23,0.3165876777251185,0.2156398104265403,0.00047393364928909954,3422,2755,132,174,0,1,1,0,0.43137254901960786,0.0385739333722969,REAL
92,13,0.09142322905429698,0.051309241280115096,0.075281229773463,0.22545846817691478,0.0568140956490471,0.018698309960445882,0.4962243797195254,0,0.2775979863358504,0.15713772024451636,0.20819848975188782,0.33980582524271846,0.33620999640417115,0.7004674577490112,0.16145271485077312,0.05249910104279036,0.0,388,451,384,446,398,406,308,22,0.013664149586479683,0.013304566702624955,0.007910823444804028,3211,35710,2031,576,0,1,1,0,0.7790563866513234,0.6325132357521022,REAL
96,14,0.09959391534391544,0.06130423280423278,0.07164841269841267,0.12698412698412698,0.06746031746031746,0.04365079365079365,0.5291005291005291,0,0.18783068783068782,0.10449735449735449,0.2222222222222222,0.421957671957672,0.414021164021164,0.7566137566137566,0.1865079365079365,0.01984126984126984,0.0,110,104,88,103,120,108,123,8,0.0291005291005291,0.0291005291005291,0.005291005291005291,1990,821,33,326,0,1,1,0,0.09192200557103064,0.016582914572864323,REAL
99,13,0.15147869794159874,0.048120153183341285,0.18699387266634743,0.10627094303494496,0.28817616084250836,0.1235040689325036,0.687888942077549,0,0.2106270943034945,0.14743896601244616,0.1675442795595979,0.5773097175682145,0.5294399234083293,0.8836764001914792,0.26950694112015317,0.0028721876495931067,0.0,290,347,297,299,236,266,354,16,0.0023934897079942556,0.0019147917663954045,0.00430828147438966,2103,2285,58,138,0,1,0,0,0.29591836734693877,0.02757964812173086,REAL
77,11,0.10708408617095201,0.08423210562890904,0.046253439888811566,0.13099374565670605,0.0423905489923558,0.027102154273801252,0.3443363446838082,0,0.18763029881862406,0.07991660875608061,0.19492703266157055,0.1480194579569145,0.1438498957609451,0.6785962473940236,0.25330090340514244,0.004864489228630994,0.0,482,574,321,349,368,346,438,2,0.0,0.0,0.008339124391938846,3162,19854,1202,1469,0,1,1,0,0.4500187195806814,0.3801391524351676,REAL
103,14,0.11373161640121998,0.07859166384276517,0.06164266350389703,0.0603185360894612,0.11318197221280922,0.04066418163334463,0.5577770247373771,0,0.1677397492375466,0.12368688580142324,0.19247712639783124,0.28193832599118945,0.2626228397153507,0.8610640460860726,0.25279566248729246,0.0027109454422229754,0.0,384,473,519,602,376,327,270,21,0.012876990850559133,0.012876990850559133,0.035920027109454425,1466,25346,1610,1983,0,0,0,0,0.44809351516838297,1.0982264665757162,REAL
60,8,0.07358303030303025,0.03570787878787879,0.06507163636363636,0.08727272727272728,0.10545454545454545,0.08363636363636363,0.3624242424242424,0,0.1478787878787879,0.08727272727272728,0.05090909090909091,0.08484848484848485,0.07757575757575758,0.8218181818181818,0.21454545454545454,0.0012121212121212121,0.0,118,133,172,89,41,126,146,19,0.0,0.0,0.03515151515151515,1432,3087,220,214,0,1,1,0,0.5069124423963134,0.15363128491620112,REAL
50,7,0.1610616850551655,0.05148445336008025,0.1640698094282847,0.06469408224674023,0.13590772316950853,0.06318956870611836,0.2597793380140421,0,0.1238716148445336,0.08124373119358075,0.034102306920762285,0.12036108324974924,0.08425275827482448,0.3440320962888666,0.11384152457372117,0.0010030090270812437,0.0,295,273,338,344,244,199,301,13,0.06369107321965897,0.059679037111334,0.020060180541624874,2726,16949,1549,348,0,1,1,0,0.816552451238798,0.5682318415260454,REAL
51,8,0.1617906336088155,0.0901271153089335,0.0899778433687525,0.0448642266824085,0.01810310901219992,0.01652892561983471,0.2805981896890988,0,0.3006690279417552,0.17473435655253838,0.1349862258953168,0.05352223534041716,0.04329004329004329,0.6060606060606061,0.00905155450609996,0.0007870916961826052,0.0,328,328,387,338,411,443,306,2,0.0011806375442739079,0.0011806375442739079,0.10271546635182999,2025,3138,371,314,0,1,0,0,0.5416058394160584,0.1832098765432099,REAL
73,12,0.13843587174348665,0.0741950567802273,0.11867965931863732,0.1576486305945224,0.3496993987975952,0.19672678690714762,0.10654642618570474,0,0.31596526386105545,0.11857047428189713,0.24615898463593855,0.029392117568470273,0.02738810955243821,0.45023380093520377,0.28256513026052105,0.002338009352037408,0.0,450,383,383,443,643,369,323,0,0.04275217100868404,0.003006012024048096,0.004008016032064128,3357,12088,275,316,0,1,1,0,0.4653130287648054,0.08191837950551087,REAL
99,15,0.13707340389211348,0.06491430522362568,0.1395634346193238,0.16558552406964835,0.17548651416865824,0.06282007511095937,0.48071013997951517,0,0.3386821440764766,0.16968248548992831,0.24650051212017754,0.24479344486172755,0.24206213724820758,0.5623079549334243,0.12598156367360874,0.03892113349265961,0.0,468,446,446,435,392,372,370,9,0.9880505291908501,0.2396722430863776,0.0006828269033799932,3474,21651,683,97,0,1,1,0,0.8756410256410256,0.19660333909038571,REAL
73,10,0.13789919545669663,0.06259772834831993,0.12404841457643154,0.034074775201135825,0.09181258873639375,0.08045433033601515,0.6100331282536677,0,0.0955986748698533,0.1386654046379555,0.07666824420255561,0.46000946521533365,0.448651206814955,0.3648840511121628,0.21675343114055845,0.0,0.0,243,222,315,229,316,366,422,13,0.31329862754377663,0.31282536677709416,0.0,2052,4366,723,487,0,1,1,0,0.5975206611570248,0.35233918128654973,REAL
53,8,0.16253598553345422,0.07298589511754063,0.13378922242314656,0.07088607594936709,0.15226039783001807,0.07269439421338156,0.22386980108499097,0,0.4065099457504521,0.16998191681735986,0.14792043399638335,0.06582278481012659,0.05678119349005425,0.6553345388788426,0.0216998191681736,0.0003616636528028933,0.0,381,393,345,354,431,367,494,20,0.03074141048824593,0.03074141048824593,0.03182640144665461,1497,25278,2404,153,0,1,1,0,0.9401642549863121,1.605878423513694,REAL
74,11,0.14999010292953277,0.062084718923198744,0.1525924386381631,0.06334125098970704,0.20783847980997625,0.16072842438638163,0.32066508313539194,0,0.30403800475059384,0.19754552652414886,0.14014251781472684,0.1753760886777514,0.13460015835312747,0.669833729216152,0.0934283452098179,0.007125890736342043,0.0,364,327,403,388,334,319,391,14,0.07442596991290577,0.0728424386381631,0.00870942201108472,2518,16872,539,438,0,1,0,0,0.5516888433981576,0.21405877680698968,REAL
74,10,0.1560901496693352,0.06211068569439606,0.1258949878176129,0.05012182387747999,0.09606682909850331,0.06091193873999304,0.22868082144100244,0,0.3143056038983641,0.11381830838844413,0.1956143404107205,0.061260006961364424,0.05429864253393665,0.7761921336581971,0.4075878872258963,0.0010442046641141664,0.0,532,313,199,382,271,213,963,23,0.0,0.0,0.00904977375565611,1457,10189,160,143,0,1,0,0,0.528052805280528,0.10981468771448182,REAL
88,13,0.15093895348837205,0.05425872093023257,0.17529796511627896,0.09593023255813954,0.3168604651162791,0.13662790697674418,0.4331395348837209,0,0.21220930232558138,0.2005813953488372,0.19186046511627908,0.19186046511627908,0.18604651162790697,0.5290697674418605,0.7412790697674418,0.011627906976744186,0.0,41,67,70,49,33,31,53,7,0.0,0.0,0.0029069767441860465,1519,359,109,136,0,1,0,0,0.4448979591836735,0.07175773535220539,REAL
